Stations_ID; Mess_Datum; Qualitaets_Niveau; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     3668;19590718;   5;   17.4;  14.9;   1.7;  984.30;   75.00;   2.0;   23.1;    8.4;    7.9;   8.6;   0.0;   0;   11.000;   0;eor
     3668;19590719;   5;   19.6;  15.2;   6.7;  982.40;   70.00;   1.4;   26.6;   10.6;    9.8;   6.5;   0.0;   1;    5.700;   0;eor
     3668;19590720;   5;   22.0;  15.3;   2.0;  981.40;   61.00;   2.2;   29.0;   11.4;   10.2;  10.0;   0.0;   1;   12.900;   0;eor
     3668;19590721;   5;   20.3;  14.1;   2.7;  980.60;   62.00;   2.1;   27.4;   12.3;   11.0;   9.4;   0.0;   0;    9.200;   0;eor
     3668;19590722;   5;   19.9;  12.8;   3.3;  979.50;   57.00;   2.1;   28.0;    9.9;    8.6;   7.4;   0.0;   0;   12.200;   0;eor
     3668;19590723;   5;   20.6;  13.9;   0.7;  979.10;   59.00;   1.7;   27.2;   10.2;    9.3;   8.4;   0.0;   0;   13.200;   0;eor
     3668;19590724;   5;   21.9;  15.3;   2.7;  978.20;   61.00;   1.4;   27.9;   10.7;    9.5;   5.3;   0.0;   0;   12.200;   0;eor
     3668;19590725;   5;   21.0;  15.7;   4.3;  978.60;   64.00;   1.7;   29.4;   13.6;   12.5;  10.6;   1.1;   1;    9.100;   0;eor
     3668;19590726;   5;   20.5;  13.9;   5.3;  978.30;   61.00;   1.6;   29.5;   10.4;    9.6;  10.8;   0.0;   1;    8.300;   0;eor
     3668;19590727;   5;   21.6;  13.5;   5.0;  977.60;   56.00;   2.3;   29.3;   12.8;   10.8;  10.6;   1.2;   1;   11.500;   0;eor
     3668;19590728;   5;   22.8;  16.0;   3.0;  975.10;   59.00;   2.5;   29.3;   16.0;   15.4;  10.0;   0.0;   1;   10.300;   0;eor
     3668;19590729;   5;   18.0;  15.2;   5.3;  970.30;   71.00;   2.6;   23.0;   14.4;   13.7;  10.7;   5.7;   1;    5.600;   0;eor
     3668;19590730;   5;   15.6;  14.9;   6.7;  971.50;   84.00;   2.3;   20.9;   11.5;   10.5;   9.5;   5.1;   1;    4.900;   0;eor
     3668;19590731;   5;   15.4;  13.7;   7.7;  975.40;   77.00;   2.5;   18.6;   10.6;    9.4;  12.6;  18.6;   1;    2.000;   0;eor
     3668;19590801;   5;   15.1;  14.7;   7.0;  977.50;   86.00;   4.4;   17.6;   12.2;   12.0;  12.5;   4.8;   1;    0.900;   0;eor
     3668;19590802;   5;   14.5;  14.4;   7.3;  977.90;   87.00;   1.3;   18.6;   13.4;   11.8;   5.0;  32.4;   1;    1.200;   0;eor
     3668;19590803;   5;   14.7;  15.1;   7.7;  978.30;   90.00;   1.5;   18.6;   11.6;   10.2;   6.4;   2.1;   1;    1.200;   0;eor
     3668;19590804;   5;   15.6;  14.9;   7.7;  978.70;   84.00;   1.3;   18.8;   11.4;   10.6;   7.1;   0.7;   1;    0.800;   0;eor
     3668;19590805;   5;   16.4;  13.3;   5.7;  979.20;   74.00;   1.8;   21.1;    8.9;    8.0;   7.3;   2.6;   1;    6.700;   0;eor
     3668;19590806;   5;   15.8;  15.2;   6.7;  981.40;   85.00;   2.1;   18.8;   13.4;   13.2;   6.2;   0.0;   1;    0.200;   0;eor
     3668;19590807;   5;   16.6;  13.1;   2.7;  982.20;   72.00;   1.7;   23.3;    8.4;    6.9;   6.3;   0.0;   0;    8.800;   0;eor
     3668;19590808;   5;   20.2;  15.6;   5.3;  979.40;   66.00;   1.6;   26.9;   10.4;    8.6;   6.4;   1.1;   1;    9.400;   0;eor
     3668;19590809;   5;   21.2;  17.5;   4.3;  979.80;   72.00;   1.7;   27.8;   15.4;   14.0;   5.1;   3.0;   1;    6.600;   0;eor
     3668;19590810;   5;   21.6;  17.3;   3.7;  977.50;   67.00;   2.3;   29.6;   15.2;   13.2;  16.2;   1.1;   1;   12.900;   0;eor
     3668;19590811;   5;   20.0;  15.3;   5.3;  977.10;   67.00;   1.8;   26.0;   15.3;   13.8;   7.2;  10.0;   1;   10.200;   0;eor
     3668;19590812;   5;   18.4;  17.6;   7.3;  976.70;   85.00;   1.3;   21.7;   14.7;   14.2;   6.2;   0.7;   1;    0.100;   0;eor
     3668;19590813;   5;   19.0;  17.7;   7.0;  975.80;   81.00;   1.1;   23.4;   13.5;   12.0;   6.3;   0.0;   0;    1.100;   0;eor
     3668;19590814;   5;   20.4;  18.3;   5.3;  976.30;   79.00;   1.0;   27.0;   12.6;   12.1;  11.0;   1.2;   1;    9.200;   0;eor
     3668;19590815;   5;   15.6;  17.6;   8.0;  978.20;   94.00;   3.3;   20.2;   12.7;   16.8;  12.2;  11.8;   1;    0.000;   0;eor
     3668;19590816;   5;   14.0;  12.9;   7.7;  983.90;   80.00;   2.6;   18.4;   12.1;   11.7;   9.8;   0.0;   1;    2.900;   0;eor
     3668;19590817;   5;   13.4;  14.1;   8.0;  986.00;   94.00;   2.6;   14.8;    9.5;    6.7;   8.1;   6.8;   1;    0.000;   0;eor
     3668;19590818;   5;   16.5;  15.7;   7.0;  987.10;   85.00;   1.3;   22.5;   11.0;   10.4;   6.2;   2.9;   1;    6.300;   0;eor
     3668;19590819;   5;   17.4;  14.8;   2.3;  984.40;   76.00;   2.4;   26.2;    9.3;    8.7;  11.0;   3.0;   1;   11.100;   0;eor
     3668;19590820;   5;   19.4;  15.1;   2.7;  980.70;   67.00;   3.4;   25.7;   12.5;   10.3;  10.5;   0.0;   1;   12.100;   0;eor
     3668;19590821;   5;   20.3;  15.5;   3.3;  978.40;   65.00;   2.2;   26.8;   11.2;    9.2;   6.3;   0.0;   0;   12.700;   0;eor
     3668;19590822;   5;   18.8;  16.5;   3.7;  980.40;   77.00;   1.7;   26.0;   10.4;    9.4;   8.4;   0.0;   0;   11.800;   0;eor
     3668;19590823;   5;   19.6;  16.8;   2.7;  984.00;   75.00;   0.9;   28.0;   11.2;   10.2;   9.5;   0.0;   0;   11.000;   0;eor
     3668;19590824;   5;   20.7;  18.3;   3.3;  988.30;   75.00;   0.8;   28.8;   13.0;   12.0;   5.2;   0.0;   0;   10.400;   0;eor
     3668;19590825;   5;   21.0;  16.8;   5.3;  989.20;   71.00;   0.7;   28.8;   13.2;   11.8;   4.9;   0.0;   0;    9.000;   0;eor
     3668;19590826;   5;   20.0;  17.5;   0.3;  986.30;   74.00;   1.4;   28.2;   13.2;   12.2;   6.3;   0.0;   0;   12.500;   0;eor
     3668;19590827;   5;   15.6;  12.7;   2.7;  984.30;   69.00;   2.2;   21.9;   12.2;   10.5;   9.2;   0.0;   0;   10.500;   0;eor
     3668;19590828;   5;   15.6;  10.7;   1.3;  978.60;   62.00;   1.8;   23.8;    5.7;    4.1;   7.3;   0.0;   0;   12.800;   0;eor
     3668;19590829;   5;   11.5;   9.7;   4.3;  979.40;   69.00;   2.0;   18.0;    8.2;    7.4;   8.5;   0.0;   1;    5.700;   0;eor
     3668;19590830;   5;    9.5;   8.1;   5.0;  981.90;   71.00;   1.3;   17.4;    0.6;   -0.4;   6.3;   0.0;   0;    8.400;   0;eor
     3668;19590831;   5;   10.8;   9.1;   4.7;  983.50;   69.00;   1.6;   17.0;    7.2;    5.5;   6.4;   0.0;   0;    4.100;   0;eor
     3668;19590901;   5;   10.7;   8.7;   2.7;  984.00;   71.00;   1.3;   18.1;    1.8;    0.0;   5.1;   0.0;   0;    7.500;   0;eor
     3668;19590902;   5;   12.5;   7.7;   0.7;  983.80;   59.00;   3.4;   20.0;    2.4;    0.3;  10.7;   0.0;   0;   12.100;   0;eor
     3668;19590903;   5;   13.9;   8.7;   0.7;  983.80;   56.00;   4.2;   21.4;    7.0;    3.6;  10.7;   0.0;   0;   12.300;   0;eor
     3668;19590904;   5;   15.8;   9.7;   0.7;  985.20;   58.00;   3.8;   22.6;    6.6;    4.8;   9.5;   0.0;   0;   12.300;   0;eor
     3668;19590905;   5;   15.4;   9.3;   1.0;  982.20;   53.00;   5.2;   23.2;    6.2;    4.0;  14.1;   0.0;   0;   12.500;   0;eor
     3668;19590906;   5;   16.4;  10.1;   2.7;  982.00;   58.00;   2.7;   22.2;    8.3;    6.0;   8.4;   0.0;   0;    9.500;   0;eor
     3668;19590907;   5;   12.4;  10.4;   4.7;  986.40;   72.00;   2.4;   20.3;    5.0;    3.6;   8.6;   0.0;   0;    8.400;   0;eor
     3668;19590908;   5;   12.7;   9.3;   3.3;  987.10;   66.00;   2.3;   21.8;    5.2;    3.8;  10.0;   0.0;   0;   11.000;   0;eor
     3668;19590909;   5;   13.6;   9.6;   0.3;  987.10;   65.00;   1.1;   23.3;    3.6;    1.9;   5.6;   0.0;   0;   11.200;   0;eor
     3668;19590910;   5;   14.6;  11.3;   0.0;  986.40;   70.00;   0.7;   25.4;    5.1;    3.6;   4.4;   0.0;   0;   11.500;   0;eor
     3668;19590911;   5;   14.1;   9.5;   0.0;  984.40;   63.00;   1.0;   26.7;    4.5;    2.3;   3.7;   0.0;   0;   11.600;   0;eor
     3668;19590912;   5;   16.0;   9.9;   1.0;  980.00;   59.00;   1.0;   27.6;    3.1;    1.6;   3.1;   0.0;   0;   11.800;   0;eor
     3668;19590913;   5;   15.8;  11.3;   1.3;  976.80;   63.00;   1.4;   26.6;    5.1;    3.3;   7.2;   0.0;   0;    9.800;   0;eor
     3668;19590914;   5;   13.0;  10.1;   2.3;  979.00;   68.00;   1.7;   20.8;    7.5;    5.5;   6.2;   0.0;   0;   11.500;   0;eor
     3668;19590915;   5;   12.8;   8.7;   0.7;  978.20;   63.00;   0.8;   24.2;    3.1;    1.2;   4.1;   0.0;   0;   11.200;   0;eor
     3668;19590916;   5;   13.8;  12.8;   7.3;  976.20;   82.00;   1.0;   18.7;    7.6;    5.6;   2.6;   0.0;   1;    1.300;   0;eor
     3668;19590917;   5;   12.2;   8.7;   3.0;  979.20;   63.00;   1.7;   19.1;    5.2;    3.1;   6.1;   0.0;   0;    9.300;   0;eor
     3668;19590918;   5;    7.4;   5.7;   0.3;  986.00;   58.00;   1.1;   18.3;   -1.3;   -3.6;   7.2;   0.0;   0;   11.600;   0;eor
     3668;19590919;   5;    8.4;   6.4;   1.3;  986.60;   62.00;   1.0;   19.7;   -2.1;   -2.7;   6.4;   0.0;   0;   10.900;   0;eor
     3668;19590920;   5;   10.2;   7.6;   1.7;  986.20;   65.00;   0.9;   22.0;   -1.0;   -2.2;   3.2;   0.0;   0;   10.900;   0;eor
     3668;19590921;   5;   13.7;   8.8;   0.7;  982.60;   62.00;   1.8;   25.3;    0.6;   -1.0;   9.5;   0.0;   0;   11.000;   0;eor
     3668;19590922;   5;   16.9;  14.1;   7.3;  982.30;   71.00;   3.7;   22.7;    9.2;    7.4;  13.5;   1.6;   1;    1.200;   0;eor
     3668;19590923;   5;   14.2;  14.0;   6.7;  983.80;   84.00;   1.0;   20.4;   11.3;   12.4;   6.2;   0.0;   0;    2.600;   0;eor
     3668;19590924;   5;   10.9;  10.1;   3.7;  981.00;   76.00;   0.8;   19.0;    7.6;    6.5;   4.6;   0.0;   0;    4.700;   0;eor
     3668;19590925;   5;   11.8;   8.7;   2.3;  979.10;   67.00;   2.6;   19.0;    2.3;    1.2;   8.8;   0.0;   0;    5.200;   0;eor
     3668;19590926;   5;   12.7;   9.1;   4.0;  978.30;   64.00;   1.5;   22.3;    3.2;    1.5;   5.1;   0.0;   0;    9.900;   0;eor
     3668;19590927;   5;   14.0;  10.4;   7.0;  983.50;   67.00;   2.0;   22.1;    8.6;    7.2;  10.4;   0.0;   0;    6.000;   0;eor
     3668;19590928;   5;    8.9;   7.2;   0.7;  991.80;   67.00;   1.8;   16.4;   -1.0;   -2.0;   8.4;   0.0;   0;   10.100;   0;eor
     3668;19590929;   5;    9.7;   6.4;   1.3;  991.50;   55.00;   3.3;   17.0;    3.7;    1.8;  10.5;   0.0;   0;   10.600;   0;eor
     3668;19590930;   5;    9.1;   6.1;   0.0;  990.00;   57.00;   3.2;   17.2;   -1.0;   -3.0;  10.4;   0.0;   0;   10.900;   0;eor
     3668;19591001;   5;    8.8;   5.6;   0.7;  990.20;   56.00;   1.8;   20.9;   -2.6;   -3.5;   5.2;   0.0;   0;   11.100;   0;eor
     3668;19591002;   5;    8.4;   5.9;   0.3;  990.80;   59.00;   0.9;   22.3;   -1.7;   -3.3;   5.1;   0.0;   0;   10.900;   0;eor
     3668;19591003;   5;    8.0;   6.5;   5.0;  988.60;   65.00;   1.0;   21.3;   -0.6;   -2.0;   5.1;   0.0;   0;    8.400;   0;eor
     3668;19591004;   5;   11.4;   7.9;   2.0;  987.20;   62.00;   2.6;   20.2;   -0.5;   -1.5;   8.6;   0.0;   0;    8.800;   0;eor
     3668;19591005;   5;    9.4;   5.5;   0.0;  988.20;   49.00;   5.0;   16.0;    5.4;    2.5;  11.0;   0.0;   0;   10.200;   0;eor
     3668;19591006;   5;    8.3;   5.2;   0.0;  987.20;   51.00;   3.2;   16.4;   -4.1;   -7.0;   6.9;   0.0;   0;   10.600;   0;eor
     3668;19591007;   5;    6.3;   6.3;   0.0;  987.10;   67.00;   1.5;   16.6;   -1.8;   -3.8;   5.1;   0.0;   0;   10.200;   0;eor
     3668;19591008;   5;    6.7;   6.4;   0.7;  984.60;   68.00;   0.8;   19.2;   -3.6;   -5.2;   3.6;   0.0;   0;    9.800;   0;eor
     3668;19591009;   5;   11.4;   7.3;   0.0;  984.40;   60.00;   1.3;   21.5;   -2.0;   -3.5;   6.7;   0.0;   0;   10.100;   0;eor
     3668;19591010;   5;    9.0;   6.7;   1.0;  976.80;   63.00;   1.4;   20.8;   -0.2;   -2.4;   7.0;   0.0;   0;    9.600;   0;eor
     3668;19591011;   5;    7.2;   7.5;   2.3;  977.50;   77.00;   1.1;   17.4;   -2.0;   -3.4;   4.1;   0.0;   0;    8.900;   0;eor
     3668;19591012;   5;    7.8;   9.3;   3.7;  984.20;   85.00;   1.2;   14.7;    1.7;    0.3;   5.0;   0.0;   1;    4.900;   0;eor
     3668;19591013;   5;    6.2;   8.5;   2.7;  988.30;   85.00;   0.8;   14.6;    1.5;    0.4;   3.4;   0.0;   0;    4.900;   0;eor
     3668;19591014;   5;    3.6;   6.0;   2.7;  989.00;   76.00;   0.4;   15.2;   -2.9;   -3.2;   2.7;   0.0;   0;    7.700;   0;eor
     3668;19591015;   5;    5.6;   5.6;   0.0;  987.00;   67.00;   1.3;   15.4;   -4.9;   -7.0;   6.2;   0.0;   0;    8.500;   0;eor
     3668;19591016;   5;    6.2;   5.9;   1.7;  983.80;   66.00;   1.2;   16.5;   -5.0;   -7.1;   4.1;   0.0;   0;    9.000;   0;eor
     3668;19591017;   5;    5.6;   5.7;   0.7;  980.00;   66.00;   1.4;   17.8;   -3.5;   -6.3;   4.4;   0.0;   0;    9.800;   0;eor
     3668;19591018;   5;    6.7;   7.5;   3.3;  980.70;   75.00;   2.3;   17.7;   -3.0;   -4.5;  11.5;   0.0;   1;    6.600;   0;eor
     3668;19591019;   5;   11.7;   8.9;   7.3;  977.90;   70.00;   2.0;   18.0;    0.1;   -2.0;   5.1;   0.0;   0;    4.000;   0;eor
     3668;19591020;   5;    9.2;  11.1;   7.7;  979.80;   94.00;   2.0;   13.8;    6.2;    4.0;   6.7;   1.3;   1;    0.000;   0;eor
     3668;19591021;   5;    6.4;   8.9;   8.0;  988.80;   92.00;   0.9;    9.9;    4.8;    3.4;   2.6;   0.0;   1;    0.000;   0;eor
     3668;19591022;   5;    9.8;   9.9;   7.7;  985.10;   81.00;   5.3;   11.5;    5.8;    5.0;  15.3;   5.9;   1;    0.200;   0;eor
     3668;19591023;   5;    7.9;   8.0;   6.0;  993.50;   74.00;   4.7;   12.1;    3.9;    4.9;  11.0;   0.0;   0;    3.500;   0;eor
     3668;19591024;   5;    6.0;   7.7;   4.3;  988.40;   81.00;   1.5;   14.4;    2.2;    0.2;   6.7;   0.0;   0;    7.300;   0;eor
     3668;19591025;   5;    7.6;   8.3;   6.0;  982.70;   79.00;   3.4;   15.2;    0.8;   -2.2;  14.1;   0.1;   1;    1.100;   0;eor
     3668;19591026;   5;    5.0;   7.6;   6.3;  980.30;   84.00;   1.4;   11.2;   -1.2;   -2.1;   4.1;   0.0;   0;    2.000;   0;eor
     3668;19591027;   5;    9.8;   9.2;   7.3;  957.50;   77.00;   3.1;   15.2;   -1.9;   -3.5;  11.5;   0.6;   1;    4.400;   0;eor
     3668;19591028;   5;    7.1;   9.9;   8.0;  953.80;   96.00;   2.8;   11.0;    6.2;    8.0;  11.1;  12.9;   1;    0.000;   0;eor
     3668;19591029;   5;    2.4;   7.3;   8.0;  957.90;   95.00;   4.0;    6.2;    0.4;    4.6;   9.5;  28.4;   8;    0.000;   0;eor
     3668;19591030;   5;    4.5;   7.3;   7.7;  971.50;   86.00;   3.4;    7.6;    0.2;   -0.4;  11.0;   2.1;   1;    3.900;   0;eor
     3668;19591031;   5;    5.0;   7.7;   8.0;  972.00;   90.00;   2.9;    6.0;    2.8;    1.6;   6.7;   2.7;   1;    0.100;   0;eor
     3668;19591101;   5;    7.3;   8.8;   7.7;  984.20;   87.00;   1.9;    8.9;    5.0;    4.4;   6.2;   0.3;   1;    0.000;   0;eor
     3668;19591102;   5;    5.6;   8.0;   6.3;  989.40;   89.00;   0.9;    8.0;    2.2;    0.3;   4.1;   0.0;   0;    1.700;   0;eor
     3668;19591103;   5;    2.0;   6.1;   3.0;  983.20;   83.00;   1.5;    9.7;   -0.6;   -2.6;   5.1;   0.0;   0;    7.000;   0;eor
     3668;19591104;   5;    1.6;   6.3;   8.0;  980.70;   95.00;   0.9;    3.8;   -3.6;   -4.9;   4.4;   4.1;   1;    0.000;   0;eor
     3668;19591105;   5;    2.9;   7.1;   6.3;  978.20;   93.00;   1.0;    4.6;    1.4;    1.4;   3.7;   0.1;   1;    0.000;   0;eor
     3668;19591106;   5;    3.5;   7.2;   8.0;  977.90;   93.00;   1.5;    5.3;    0.5;   -1.0;   5.2;   0.0;   1;    0.000;   0;eor
     3668;19591107;   5;    3.1;   6.4;   8.0;  980.40;   84.00;   1.5;    4.0;    1.9;    1.5;   4.8;   0.0;   1;    0.000;   0;eor
     3668;19591108;   5;    1.8;   6.1;   4.7;  983.50;   83.00;   1.5;    6.9;   -0.9;    1.0;   3.1;   0.0;   0;    3.600;   0;eor
     3668;19591109;   5;    0.0;   5.6;   8.0;  980.30;   91.00;   1.1;    4.7;   -4.0;   -5.5;   5.1;   0.0;   0;    0.100;   0;eor
     3668;19591110;   5;    2.6;   6.4;   7.7;  973.40;   88.00;   2.0;    4.4;   -1.8;   -4.0;   5.2;   1.8;   1;    0.000;   0;eor
     3668;19591111;   5;    4.2;   7.2;   7.7;  969.90;   87.00;   2.4;    6.8;    1.9;    1.8;   5.0;   0.0;   0;    0.400;   0;eor
     3668;19591112;   5;    2.2;   6.3;   7.3;  969.50;   84.00;   3.1;    6.4;    0.7;    0.3;   7.1;   2.4;   1;    1.400;   0;eor
     3668;19591113;   5;    3.7;   7.6;   8.0;  973.50;   96.00;   1.3;    5.3;    0.3;   -0.7;   8.2;   0.1;   1;    0.000;   0;eor
     3668;19591114;   5;    4.9;   7.7;   7.0;  968.30;   89.00;   2.1;    8.4;    1.4;   -0.9;   5.0;   2.6;   1;    3.400;   0;eor
     3668;19591115;   5;    4.3;   7.7;   8.0;  967.10;   91.00;   1.8;    7.2;    3.4;    3.4;   5.9;  21.8;   8;    1.600;   0;eor
     3668;19591116;   5;    4.9;   7.7;   8.0;  969.90;   90.00;   3.2;    6.6;    1.0;    1.0;   5.2;   3.9;   1;    0.000;   0;eor
     3668;19591117;   5;    4.1;   7.1;   6.0;  973.10;   87.00;   2.8;    8.4;    1.6;   -0.9;   8.4;   0.0;   0;    5.900;   0;eor
     3668;19591118;   5;    3.4;   6.8;   4.7;  971.40;   84.00;   2.8;    6.7;    1.9;    0.6;   7.7;   0.1;   1;    0.100;   0;eor
     3668;19591119;   5;    5.6;   7.2;   3.7;  983.50;   79.00;   2.2;   13.0;   -0.8;   -3.5;   9.2;   0.0;   0;    5.300;   0;eor
     3668;19591120;   5;    2.8;   6.7;   2.7;  984.60;   87.00;   2.4;    8.3;   -0.6;   -2.6;   5.0;   0.0;   0;    7.800;   0;eor
     3668;19591121;   5;    4.8;   7.1;   8.0;  986.40;   86.00;   1.9;    6.7;   -3.4;   -4.0;   6.1;   0.0;   0;    0.000;   0;eor
     3668;19591122;   5;    2.2;   6.4;   2.7;  989.60;   83.00;   2.8;    8.3;   -2.0;    3.6;   7.6;   0.1;   1;    5.400;   0;eor
     3668;19591123;   5;   -1.0;   5.2;   5.3;  990.00;   88.00;   1.1;    4.8;   -5.8;   -6.3;   8.5;   0.0;   0;    3.100;   0;eor
     3668;19591124;   5;   -0.5;   4.9;   5.7;  986.00;   81.00;   1.9;    3.6;   -3.4;   -3.7;   4.8;   0.0;   0;    5.700;   0;eor
     3668;19591125;   5;   -1.6;   4.8;   8.0;  986.00;   89.00;   2.0;   -0.8;   -2.7;   -4.1;   4.4;   0.0;   0;    0.000;   0;eor
     3668;19591126;   5;   -1.0;   4.8;   4.7;  982.30;   83.00;   2.8;    3.6;   -3.1;   -2.5;   7.0;   0.0;   0;    4.700;   0;eor
     3668;19591127;   5;   -0.4;   5.3;   8.0;  980.40;   90.00;   2.6;    1.4;   -3.3;   -4.1;   6.9;   0.2;   1;    0.000;   0;eor
     3668;19591128;   5;    3.3;   7.1;   8.0;  981.20;   90.00;   2.3;    6.4;   -0.8;   -1.4;   5.1;   3.7;   1;    1.000;   0;eor
     3668;19591129;   5;    3.6;   7.2;   3.3;  973.50;   86.00;   2.5;    9.4;    0.8;    1.0;   6.5;   0.0;   0;    6.900;   0;eor
     3668;19591130;   5;    4.3;   7.2;   4.7;  960.60;   87.00;   3.4;    7.8;   -0.6;   -2.7;   6.6;   0.1;   1;    4.600;   0;eor
     3668;19591201;   5;    6.6;   7.9;   2.3;  953.60;   79.00;   3.8;   11.4;    1.4;    0.3;  10.0;   0.0;   0;    5.400;   0;eor
     3668;19591202;   5;    1.0;   6.3;   5.7;  966.00;   97.00;   1.6;    5.8;   -2.1;   -4.0;   6.4;   0.2;   1;    4.700;   0;eor
     3668;19591203;   5;    2.8;   6.5;   8.0;  969.40;   87.00;   2.7;    4.4;    1.3;    1.0;   8.0;   1.0;   1;    0.000;   0;eor
     3668;19591204;   5;    2.6;   6.9;   8.0;  968.00;   91.00;   1.6;    5.9;    1.2;    0.7;   6.1;   0.3;   1;    0.100;   0;eor
     3668;19591205;   5;    1.9;   6.0;   7.0;  973.90;   88.00;   0.8;    4.1;   -3.2;   -5.0;   3.2;   0.0;   0;    0.400;   0;eor
     3668;19591206;   5;    2.8;   6.5;   7.3;  974.80;   87.00;   1.2;    4.0;    1.5;    1.3;   4.9;   0.0;   0;    0.300;   0;eor
     3668;19591207;   5;    2.1;   5.9;   6.7;  965.60;   81.00;   2.5;    4.6;   -2.5;   -4.7;   7.8;   0.0;   0;    1.400;   0;eor
     3668;19591208;   5;    1.6;   5.6;   5.3;  963.50;   83.00;   1.9;    4.4;   -2.7;   -4.4;   6.7;   6.1;   7;    1.400;   0;eor
     3668;19591209;   5;    0.8;   6.3;   8.0;  972.60;   97.00;   1.1;    1.9;   -0.2;   -0.2;   4.1;   5.9;   8;    0.000;   5;eor
     3668;19591210;   5;    0.8;   5.6;   7.3;  972.20;   86.00;   3.7;    1.8;   -0.2;   -1.0;   8.5;   0.0;   0;    2.200;   7;eor
     3668;19591211;   5;    1.3;   6.1;   8.0;  966.30;   89.00;   2.2;    4.0;   -2.0;   -3.0;  10.1;   0.0;   1;    0.100;   5;eor
     3668;19591212;   5;    0.2;   5.7;   8.0;  978.30;   93.00;   1.4;    1.5;   -1.3;   -0.3;   4.1;   0.0;   1;    0.000;   3;eor
     3668;19591213;   5;   -1.2;   5.2;   8.0;  982.20;   91.00;   2.3;    0.7;   -2.3;   -0.8;   5.6;   0.0;   1;    0.000;   2;eor
     3668;19591214;   5;   -2.3;   4.4;   8.0;  982.70;   84.00;   1.6;   -1.4;   -3.1;   -2.8;   4.6;   0.0;   1;    0.000;   2;eor
     3668;19591215;   5;   -1.6;   4.5;   8.0;  979.00;   85.00;   3.1;   -0.9;   -3.6;   -3.8;   7.3;   0.0;   0;    0.000;   2;eor
     3668;19591216;   5;   -2.3;   4.8;   6.0;  979.20;   91.00;   3.5;   -0.7;   -3.4;   -2.9;   6.9;   0.0;   0;    0.000;   1;eor
     3668;19591217;   5;    1.8;   5.3;   5.3;  978.80;   80.00;   2.5;    3.8;   -4.6;   -5.7;   7.4;   5.4;   1;    2.900;   1;eor
     3668;19591218;   5;    4.3;   7.3;   7.7;  974.00;   86.00;   2.4;    7.5;    1.9;    1.1;   6.3;   0.0;   1;    2.400;   0;eor
     3668;19591219;   5;    2.6;   6.8;   6.0;  982.70;   92.00;   2.7;    4.7;    2.1;    0.6;   9.5;   3.2;   1;    0.000;   0;eor
     3668;19591220;   5;    4.6;   7.6;   8.0;  975.20;   91.00;   3.0;    6.1;    1.0;    0.6;   7.3;   6.0;   1;    0.000;   0;eor
     3668;19591221;   5;    2.7;   7.1;   5.0;  965.20;   88.00;   2.5;    7.2;   -0.5;    3.2;   9.6;   1.5;   1;    0.000;   0;eor
     3668;19591222;   5;    1.1;   6.3;   5.0;  970.00;   91.00;   1.7;    4.0;   -1.8;   -3.6;   5.8;   1.0;   8;    0.000;   0;eor
     3668;19591223;   5;    4.7;   7.3;   7.7;  961.80;   87.00;   4.0;    6.7;   -0.6;   -1.6;  11.5;   6.8;   1;    0.300;   0;eor
     3668;19591224;   5;    2.8;   7.3;   7.3;  961.90;   93.00;   1.2;    6.0;    0.6;    2.8;   5.2;   0.7;   1;    0.000;   0;eor
     3668;19591225;   5;    4.2;   7.1;   8.0;  969.00;   85.00;   3.3;    6.0;   -1.3;   -3.6;  10.4;   2.3;   1;    0.400;   0;eor
     3668;19591226;   5;    8.1;   8.9;   7.3;  964.70;   83.00;   5.4;   10.6;    3.0;    1.8;  22.0;   9.3;   1;    0.000;   0;eor
     3668;19591227;   5;    8.0;   7.6;   5.7;  962.30;   71.00;   4.3;   10.7;    5.2;    5.2;  16.2;   1.6;   1;    6.100;   0;eor
     3668;19591228;   5;    4.9;   6.8;   7.3;  960.60;   78.00;   4.3;    7.6;    3.0;    1.0;  12.1;   4.7;   1;    0.600;   0;eor
     3668;19591229;   5;    4.7;   7.3;   7.7;  976.00;   85.00;   5.3;    6.0;    3.7;    3.3;  11.6;   1.6;   1;    1.200;   0;eor
     3668;19591230;   5;    7.4;   8.1;   7.3;  977.60;   80.00;   5.6;   10.4;    2.3;    1.6;  16.2;   1.1;   1;    0.000;   0;eor
     3668;19591231;   5;    5.9;   8.0;   7.3;  983.60;   83.00;   2.1;   10.0;    2.4;    3.2;   8.4;   0.0;   0;    3.900;   0;eor
     3668;19600101;   5;    5.6;   7.9;   7.7;  975.40;   89.00;   2.1;    7.3;    2.9;    0.6;   6.2;   2.8;   1;    0.400;   0;eor
     3668;19600102;   5;    7.8;   8.1;   7.3;  973.60;   77.00;   2.0;   11.0;    5.9;    5.0;   7.7;   2.3;   1;    2.100;   0;eor
     3668;19600103;   5;    6.8;   9.2;   8.0;  977.50;   92.00;   3.0;    9.1;    4.7;    4.0;   8.9;   3.8;   1;    0.000;   0;eor
